,title,author,link,abstract
55,A rare move: The effects of switching from a closing call auction to a continuous trading,"Ya‐Kai Chang, Robin K. Chou, J. Jimmy Yang",https://onlinelibrary.wiley.com/doi/10.1002/fut.22081,"This study investigates the effects of switching to a closing continuous trading (CCT) on market quality, while considering the trading behaviors of different types of traders. Investors become more patient in the period preceding the last trading phase, which reduces the bid–ask spread (BAS) in that period. We find an increase in the BAS and volatility during the last trading phase, due to diminishing investor patience. Market volatility and the closing pricing errors relate positively to the trading activities of foreign institutional investors. Overall, the introduction of the CCT worsens the market quality before the closing."
56,Pricing VIX derivatives with infinite‐activity jumps,"Jiling Cao, Xinfeng Ruan, Shu Su, Wenjun Zhang",https://onlinelibrary.wiley.com/doi/10.1002/fut.22074,"In this paper, we investigate a two‐factor VIX model with infinite‐activity jumps, which is a more realistic way to reduce errors in pricing VIX derivatives, compared with Mencía and Sentana (2013), J Financ Econ, 108, 367–391. Our two‐factor model features central tendency, stochastic volatility and infinite‐activity pure jump Lévy processes which include the variance gamma (VG) and the normal inverse Gaussian (NIG) processes as special cases. We find empirical evidence that the model with infinite‐activity jumps is superior to the models with finite‐activity jumps, particularly in pricing VIX options. As a result, infinite‐activity jumps should not be ignored in pricing VIX derivatives."
57,Does trade size restriction affect trading behavior? Evidence from Indian single stock futures market,"Anirban Banerjee, Ashok Banerjee",https://onlinelibrary.wiley.com/doi/10.1002/fut.22073,"Algorithmic traders use their advantage of speed to execute a large number of small‐sized trades in a very short time. In the presence of a minimum trading unit (MTU) restriction, they are forced to trade at the smallest possible sizes, often restricted by the MTU. Using a novel data set of single stock futures market obtained from the National Stock Exchange of India, we show that the MTU restriction acts as a binding constraint for traders while optimizing trade sizes. Contrary to expectation, we find weak evidence that liquidity is positively impacted by the contract size revision."
58,The impact of soft intervention on the Chinese financial futures market,"Jimmy E. Hilliard, Haoran Zhang",https://onlinelibrary.wiley.com/doi/10.1002/fut.22076,"During the 2015 financial crisis in China, participants faced the criticism that manipulators and shorts had destabilized the market. As a result, the Chinese Securities Regulatory Commission intervened sequentially in the spot market and then in the futures market. Trading volume dropped precipitously. Using the cost‐of‐carry model, we find that these actions significantly impacted equilibrium pricing. Following intervention in the spot market, mispricing was attenuated but remained significant after further intervention in the futures market. We use the Hong Kong market and a difference‐in‐differences statistic to address the role of the China Securities Regulatory Commission soft intervention versus intervention by hard rules."
59,Systemic risk in global volatility spillover networks: Evidence from option‐implied volatility indices,"Zihui Yang, Yinggang Zhou, Xin Cheng",https://onlinelibrary.wiley.com/doi/10.1002/fut.22078,"With option‐implied volatility indices, we identify networks of global volatility spillovers and examine time‐varying systemic risk across global financial markets. The U.S. stock market is the center of the network and plays a dominant role in the spread of volatility spillover to other markets. The global systemic risks have intensified since the Federal Reserve exited from quantitative easing, hiked interest rate, and shrank its balance sheet. We further show that the U.S. monetary tightening is an important catalyst for the intensifying global systemic risk. Our findings highlight the pernicious effects of monetary tightening after an era of cheap money."
60,Analytical valuation of Asian options with counterparty risk under stochastic volatility models,Xingchun Wang,https://onlinelibrary.wiley.com/doi/10.1002/fut.22064,"In this paper, we consider Asian options with counterparty risk under stochastic volatility models. We propose a simple way to construct stochastic volatility models through the market factor channel. In the proposed framework, we obtain an explicit pricing formula of Asian options with counterparty risk and illustrate the effects of systematic risk on Asian option prices. Specially, the U‐shaped and inverted U‐shaped curves appear when we keep the total risk of the underlying asset and the issuer's assets unchanged, respectively."
61,A novel risk management framework for natural gas markets,"Panos K. Pouliasis, Ilias D. Visvikis, Nikos C. Papapostolou, Alexander A. Kryukov",https://onlinelibrary.wiley.com/doi/10.1002/fut.22067,"This paper examines dynamic hedges in the natural gas futures markets for different horizons and explores the gains from devising risk management strategies. Despite the substantial progress made in developing hedging models, forecast combinations have not been explored. We fill this gap by proposing a framework for combining hedge‐ratio predictions. Composite hedge ratios lead to significant reduction in portfolio risk, whether spot prices are partially predictable or not. We offer insights on hedging effectiveness across seasons, backwardation‐contango conditions and the asymmetric profiles of long‐short hedgers. We conclude that forecast combinations better reconcile realized performance with the hedging process, mitigating model instability."
62,Incorporating time‐varying jump intensities in the mean‐variance portfolio decisions,"Chunyang Zhou, Chongfeng Wu, Weidong Xu",https://onlinelibrary.wiley.com/doi/10.1002/fut.22075,"This paper examines the role of time‐varying jump intensities in forming mean‐variance portfolios. We find that compared with the no‐jump or constant‐jump models, the model which incorporates time‐varying jump intensities better fits the dynamics of the assets returns, and yields mean‐variance portfolios with higher Sharpe ratios. Our research suggests that using a better econometric model that captures non‐normal features in the data has benefits for portfolio allocation even for a mean‐variance investor."
63,Risky short positions and investor sentiment: Evidence from the weekend effect in futures markets,"Vijay Singal, Jitendra Tayal",https://onlinelibrary.wiley.com/doi/10.1002/fut.22069,"This paper examines the weekend effect in futures markets and presents rational and behavioral reasons for its existence. Specifically, we document a weekend effect (Friday's return minus the following Monday's return) in futures markets. The weekend effect occurs partly because of asymmetric risk between long and short positions around weekends; the weekend effect increases when short positions are relatively more risky. In addition, we find that both lagged and contemporaneous changes in investor sentiment are related to the weekend effect. These results are consistent with the investor sentiment literature that finds that mood improves on Fridays but deteriorates on Mondays."
64,"Journal of Futures Markets: Volume 40, Number 2, February 2020",no author,https://onlinelibrary.wiley.com/doi/10.1002/fut.22024,no abstract
65,Editor's Note,Robert I. Webb,https://onlinelibrary.wiley.com/doi/10.1002/fut.22089,no abstract
66,Flow toxicity of high‐frequency trading and its impact on price volatility: Evidence from the KOSPI 200 futures market,"Jangkoo Kang, Kyung Yoon Kwon, Wooyeon Kim",https://onlinelibrary.wiley.com/doi/10.1002/fut.22062,"We examine the relation between high‐frequency trading, flow toxicity, and short‐term volatility during both normal and stressful periods. Using transaction data for the Korea Composite Stock Price Index 200 (KOSPI 200) futures, we find the Volume‐Synchronized Probability of Informed Trading (VPIN) useful in measuring flow toxicity as it predicts short‐term volatility effectively. We further show that high‐frequency trading is negatively related to VPIN and short‐term volatility during normal times but has a positive association during stressful periods. Finally, we advocate the use of bulk‐volume classification (BVC) by presenting evidence that the initiator identified by BVC trades at more favorable prices than the true trade initiator."
67,Heterogeneity and netting efficiency under central clearing: A stochastic network analysis,"Injun Hwang, Baeho Kim",https://onlinelibrary.wiley.com/doi/10.1002/fut.22059,"This paper examines the effect of heterogeneity in clearing members’ exposure management practices under central clearing. Our network model specifies the dynamics of prenetted interbank exposures to shape interdependent exposure distributions beyond normality. Employing over‐the‐counter derivatives market data from the U.S. Office of the Comptroller of the Currency, our simulation results indicate that heterogeneity in bank‐to‐bank exposure dynamics is systemically desirable, while the entire system benefits more from the central clearing in more homogeneous environments. Policymakers should incentivize individual clearing members to enhance resiliency and stability in counterparty exposure management to maximize netting efficiency under central clearing."
68,The impact of net buying pressure on VIX option prices,"Yi‐Wei Chuang, Wei‐Che Tsai, Ming‐Hung Wu",https://onlinelibrary.wiley.com/doi/10.1002/fut.22060,"This paper analyzes the impact of intraday trading activity on option prices in the Volatility Index (VIX) options market. Our results show that there is a temporal relationship between net buying pressure (NBP) and changes in implied volatility of VIX options. Moreover, an increase in NBPs lowers the next‐day delta‐hedged option returns. Using several measures proxying for limits to arbitrage, the average levels of the implied volatility curve rise when limits to arbitrage are severe. A trading strategy in the VIX futures market constructed by using the NBP generates an average annualized return of 10.09%."
69,Are disposition effect and skew preference correlated? Evidence from account‐level ELW transactions,"Youngsoo Choi, Woojin Kim, Eunji Kwon",https://onlinelibrary.wiley.com/doi/10.1002/fut.22055,"This paper examines whether two well‐known cognitive biases, disposition effect and skew preference, may reflect a common feature of certain investors. On the basis of a unique proprietary dataset that provides the details of all transactions in the Korean equity‐linked warrant (ELW) market between 2009 and 2011, we find that investors who realize gains faster than losses are also more likely to trade out‐of‐the‐money ELWs. Investors who are less (more) subject to both biases exhibit the best (worst) risk‐adjusted trading performance. Our findings suggest that disposition effect and skew preference occur simultaneously, which could adversely affect trading performance."
70,Systemic risk in market microstructure of crude oil and gasoline futures prices: A Hawkes flocking model approach,"Hyun Jin Jang, Kiseop Lee, Kyungsub Lee",https://onlinelibrary.wiley.com/doi/10.1002/fut.22048,"We propose the Hawkes flocking model that assesses systemic risk in high‐frequency processes at the two perspectives—endogeneity and interactivity. We examine the futures markets of West Texas Intermediate (WTI) crude oil and gasoline for the past decade, and perform a comparative analysis with conditional value‐at‐risk as a benchmark measure. In terms of high‐frequency structure, we derive the empirical findings. The endogenous systemic risk in WTI was significantly higher than that in gasoline, and the level at which gasoline affects WTI was constantly higher than that in the opposite case. Moreover, although the relative influence's degree was asymmetric, its difference has gradually reduced."
71,"Journal of Futures Markets: Volume 40, Number 1, January 2020",no author,https://onlinelibrary.wiley.com/doi/10.1002/fut.22023,no abstract
72,An analytical perturbative solution to the Merton–Garman model using symmetries,"Xavier Calmet, Nathaniel Wiesendanger Shaw",https://onlinelibrary.wiley.com/doi/10.1002/fut.22061,"In this paper, we introduce an analytical perturbative solution to the Merton–Garman model. It is obtained by doing perturbation theory around the exact analytical solution of a model which possesses a two‐dimensional Galilean symmetry. We compare our perturbative solution of the Merton–Garman model to Monte Carlo simulations and find that our solutions perform surprisingly well for a wide range of parameters. We also show how to use symmetries to build option pricing models. Our results demonstrate that the concept of symmetry is important in mathematical finance."
73,"BitMEX bitcoin derivatives: Price discovery, informational efficiency, and hedging effectiveness","Carol Alexander, Jaehyuk Choi, Heungju Park, Sungbin Sohn",https://onlinelibrary.wiley.com/doi/10.1002/fut.22050,"BitMEX is the largest unregulated bitcoin derivatives exchange, listing contracts suitable for leverage trading and hedging. Using minute‐by‐minute data, we examine its price discovery and hedging effectiveness. We find that BitMEX derivatives lead prices on major bitcoin spot exchanges. Bid–ask spreads, interexchange spreads, and relative trading volumes are important determinants of price discovery. Further analysis shows that BitMEX derivatives have positive net spillover effects, are informationally more efficient than bitcoin spot prices, and serve as effective hedges against spot price volatility. Our evidence suggests that regulators prioritize the investigation of the legitimacy of BitMEX and its contracts."
74,Programs trades and trade regulation: An evidence of the Korean securities market,"Cheoljun Eom, Steven J. Jordan, Woo‐Baik Lee, Jong Won Park",https://onlinelibrary.wiley.com/doi/10.1002/fut.22056,"This study addresses the effects of program trade regulation during large market moves. To address this issue, we analyze the effect of sidecars (halts that only affect program trades) on trade imbalance using Korean intraday data. We find that sidecars, as currently designed to halt all program trades, are not effective at controlling trade imbalance around volatile markets. Resolution of trade imbalance is more effective when program trade is unrestricted. Program trade, at least a subset, provides liquidity when it is at a premium. We conclude that current sidecars should be more carefully crafted as some program trades are market stabilizing."
75,What do we know about individual equity options?,"Alejandro Bernales, Thanos Verousis, Nikolaos Voukelatos, Mengyu Zhang",https://onlinelibrary.wiley.com/doi/10.1002/fut.22066,"This paper examines the empirical literature on individual equity options, discussing results in areas of consensus, showing findings in areas of disagreement and providing a guide for future research (especially highlighting analyses that cannot be performed with index options). Key topics include the impact of equity option listings on the underlying stock market, option market efficiency, anomalies in equity option returns, option market microstructure, investors’ behavioral biases, option price discovery, and private information revealed in equity option markets. Some directions for future research include the determinants of equity option returns and the effect of algorithmic trading in option markets."
76,The externalities of credit default swaps on stock return synchronicity,"Ran Zhao, Lu Zhu",https://onlinelibrary.wiley.com/doi/10.1002/fut.22045,"We examine the externality effect of customer firms’ credit default swap (CDS) trading on the stock price informativeness of supplier firms. Our empirical results show that firms with a high proportion of sales to CDS referenced customers tend to have more firm‐specific embedded information in their stock prices and thus higher stock price informativeness, which is associated with a lower level of stock return synchronicity. We provide new evidence of CDS trading externality on equity market information environments along the supply chain."
77,The time‐to‐maturity pattern of futures price sensitivity to news,"Hoang‐Long Phan, Ralf Zurbruegg",https://onlinelibrary.wiley.com/doi/10.1002/fut.22046,"This paper examines the effect time‐to‐maturity has on how sensitive futures prices are to news flows. Unscheduled daily news flows that relate to the underlying asset of a futures contract are related to the daily realized volatility of futures to calculate a price‐news sensitivity ratio. The observed pattern follows an inverted U‐shape relationship and has a bearing on whether the maturity effect will be noticeable in a futures contract. This paper also shows that by examining the peak‐to‐maturity of the price sensitivity to news pattern, it is possible to better identify which contracts are more likely to yield higher volatility."
78,Return dynamics during periods of high speculation in a thinly traded commodity market,"Martin T. Bohl, Martin Stefan",https://onlinelibrary.wiley.com/doi/10.1002/fut.22063,"This article studies the effects of speculation in a thinly traded commodity futures market, paying particular attention to periods characterized by high‐speculative activity of long–short speculators. Using the speculation ratio as a daily measure for long–short speculation, we employ generalized autoregressive conditional heteroscedasticity regressions to study its impact on return dynamics. Our results for the Chicago Mercantile Exchange feeder cattle futures market suggest that futures returns are predominantly explained by fundamentals, but their volatility is significantly driven by the speculation ratio. This relationship holds for periods of high‐ and low‐speculative activity alike."
