,title,author,link,abstract
36,Making sense of sensitivity: extending omitted variable bias,"Carlos Cinelli, Chad Hazlett",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12348,"We extend the omitted variable bias framework with a suite of tools for sensitivity analysis in regression models that does not require assumptions on the functional form of the treatment assignment mechanism nor on the distribution of the unobserved confounders, naturally handles multiple confounders, possibly acting non‐linearly, exploits expert knowledge to bound sensitivity parameters and can be easily computed by using only standard regression results. In particular, we introduce two novel sensitivity measures suited for routine reporting. The robustness value describes the minimum strength of association that unobserved confounding would need to have, both with the treatment and with the outcome, to change the research conclusions. The partial R2 of the treatment with the outcome shows how strongly confounders explaining all the residual outcome variation would have to be associated with the treatment to eliminate the estimated effect. Next, we offer graphical tools for elaborating on problematic confounders, examining the sensitivity of point estimates and t‐values, as well as ‘extreme scenarios’. Finally, we describe problems with a common ‘benchmarking’ practice and introduce a novel procedure to bound the strength of confounders formally on the basis of a comparison with observed covariates. We apply these methods to a running example that estimates the effect of exposure to violence on attitudes toward peace."
37,Renewable estimation and incremental inference in generalized linear models with streaming data sets,"Lan Luo, Peter X.‐K. Song",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12352,"The paper presents an incremental updating algorithm to analyse streaming data sets using generalized linear models. The method proposed is formulated within a new framework of renewable estimation and incremental inference, in which the maximum likelihood estimator is renewed with current data and summary statistics of historical data. Our framework can be implemented within a popular distributed computing environment, known as Apache Spark, to scale up computation. Consisting of two data‐processing layers, the rho architecture enables us to accommodate inference‐related statistics and to facilitate sequential updating of the statistics used in both estimation and inference. We establish estimation consistency and asymptotic normality of the proposed renewable estimator, in which the Wald test is utilized for an incremental inference. Our methods are examined and illustrated by various numerical examples from both simulation experiments and a real world data analysis."
38,Targeted sampling from massive block model graphs with personalized PageRank,"Fan Chen, Yini Zhang, Karl Rohe",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12349,"The paper provides statistical theory and intuition for personalized PageRank (called ‘PPR’): a popular technique that samples a small community from a massive network. We study a setting where the entire network is expensive to obtain thoroughly or to maintain, but we can start from a seed node of interest and ‘crawl’ the network to find other nodes through their connections. By crawling the graph in a designed way, the PPR vector can be approximated without querying the entire massive graph, making it an alternative to snowball sampling. Using the degree‐corrected stochastic block model, we study whether the PPR vector can select nodes that belong to the same block as the seed node. We provide a simple and interpretable form for the PPR vector, highlighting its biases towards high degree nodes outside the target block. We examine a simple adjustment based on node degrees and establish consistency results for PPR clustering that allows for directed graphs. These results are enabled by recent technical advances showing the elementwise convergence of eigenvectors. We illustrate the method with the massive Twitter friendship graph, which we crawl by using the Twitter application programming interface. We find that the adjusted and unadjusted PPR techniques are complementary approaches, where the adjustment makes the results particularly localized around the seed node, and that the bias adjustment greatly benefits from degree regularization."
39,A Bayesian hierarchical model for related densities by using Pólya trees,"Jonathan Christensen, Li Ma",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12346,"Bayesian hierarchical models are used to share information between related samples and to obtain more accurate estimates of sample level parameters, common structure and variation between samples. When the parameter of interest is the distribution or density of a continuous variable, a hierarchical model for continuous distributions is required. Various such models have been described in the literature using extensions of the Dirichlet process and related processes, typically as a distribution on the parameters of a mixing kernel. We propose a new hierarchical model based on the Pólya tree, which enables direct modelling of densities and enjoys some computational advantages over the Dirichlet process. The Pólya tree also enables more flexible modelling of the variation between samples, providing more informed shrinkage and permitting posterior inference on the dispersion function, which quantifies the variation between sample densities. We also show how the model can be extended to cluster samples in situations where the observed samples are believed to have been drawn from several latent populations."
40,Bayesian empirical likelihood inference with complex survey data,"Puying Zhao, Malay Ghosh, J. N. K. Rao, Changbao Wu",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12342,We propose a Bayesian empirical likelihood approach to survey data analysis on a vector of finite population parameters defined through estimating equations. Our method allows overidentified estimating equation systems and is applicable to both smooth and non‐differentiable estimating functions. Our proposed Bayesian estimator is design consistent for general sampling designs and the Bayesian credible intervals are calibrated in the sense of having asymptotically valid design‐based frequentist properties under single‐stage unequal probability sampling designs with small sampling fractions. Large sample properties of the Bayesian inference proposed are established for both non‐informative and informative priors under the design‐based framework. We also propose a Bayesian model selection procedure with complex survey data and show that it works for general sampling designs. An efficient Markov chain Monte Carlo procedure is described for the required computation of the posterior distribution for general vector parameters. Simulation studies and an application to a real survey data set are included to examine the finite sample performances of the methods proposed as well as the effect of different types of prior and different types of sampling design.
41,The conditional permutation test for independence while controlling for confounders,"Thomas B. Berrett, Yi Wang, Rina Foygel Barber, Richard J. Samworth",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12340,"We propose a general new method, the conditional permutation test, for testing the conditional independence of variables X and Y given a potentially high dimensional random vector Z that may contain confounding factors. The test permutes entries of X non‐uniformly, to respect the existing dependence between X and Z and thus to account for the presence of these confounders. Like the conditional randomization test of Candès and co‐workers in 2018, our test relies on the availability of an approximation to the distribution of X|Z—whereas their test uses this estimate to draw new X‐values, for our test we use this approximation to design an appropriate non‐uniform distribution on permutations of the X‐values already seen in the true data. We provide an efficient Markov chain Monte Carlo sampler for the implementation of our method and establish bounds on the type I error in terms of the error in the approximation of the conditional distribution of X|Z, finding that, for the worst‐case test statistic, the inflation in type I error of the conditional permutation test is no larger than that of the conditional randomization test. We validate these theoretical results with experiments on simulated data and on the Capital Bikeshare data set."
42,Robust inference on population indirect causal effects: the generalized front door criterion,"Isabel R. Fulcher, Ilya Shpitser, Stella Marealle, Eric J. Tchetgen Tchetgen",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12345,"Standard methods for inference about direct and indirect effects require stringent no‐unmeasured‐confounding assumptions which often fail to hold in practice, particularly in observational studies. The goal of the paper is to introduce a new form of indirect effect, the population intervention indirect effect, that can be non‐parametrically identified in the presence of an unmeasured common cause of exposure and outcome. This new type of indirect effect captures the extent to which the effect of exposure is mediated by an intermediate variable under an intervention that holds the component of exposure directly influencing the outcome at its observed value. The population intervention indirect effect is in fact the indirect component of the population intervention effect, introduced by Hubbard and Van der Laan. Interestingly, our identification criterion generalizes Judea Pearl's front door criterion as it does not require no direct effect of exposure not mediated by the intermediate variable. For inference, we develop both parametric and semiparametric methods, including a novel doubly robust semiparametric locally efficient estimator, that perform very well in simulation studies. Finally, the methods proposed are used to measure the effectiveness of monetary saving recommendations among women enrolled in a maternal health programme in Tanzania."
43,Multivariate type G Matérn stochastic partial differential equation random fields,"David Bolin, Jonas Wallin",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12351,"For many applications with multivariate data, random‐field models capturing departures from Gaussianity within realizations are appropriate. For this reason, we formulate a new class of multivariate non‐Gaussian models based on systems of stochastic partial differential equations with additive type G noise whose marginal covariance functions are of Matérn type. We consider four increasingly flexible constructions of the noise, where the first two are similar to existing copula‐based models. In contrast with these, the last two constructions can model non‐Gaussian spatial data without replicates. Computationally efficient methods for likelihood‐based parameter estimation and probabilistic prediction are proposed, and the flexibility of the models suggested is illustrated by numerical examples and two statistical applications."
44,Rerandomization and regression adjustment,"Xinran Li, Peng Ding",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12353,"Randomization is a basis for the statistical inference of treatment effects without strong assumptions on the outcome‐generating process. Appropriately using covariates further yields more precise estimators in randomized experiments. R. A. Fisher suggested blocking on discrete covariates in the design stage or conducting analysis of covariance in the analysis stage. We can embed blocking in a wider class of experimental design called rerandomization, and extend the classical analysis of covariance to more general regression adjustment. Rerandomization trumps complete randomization in the design stage, and regression adjustment trumps the simple difference‐in‐means estimator in the analysis stage. It is then intuitive to use both rerandomization and regression adjustment. Under the randomization inference framework, we establish a unified theory allowing the designer and analyser to have access to different sets of covariates. We find that asymptotically, for any given estimator with or without regression adjustment, rerandomization never hurts either the sampling precision or the estimated precision, and, for any given design with or without rerandomization, our regression‐adjusted estimator never hurts the estimated precision. Therefore, combining rerandomization and regression adjustment yields better coverage properties and thus improves statistical inference. To quantify these statements theoretically, we discuss optimal regression‐adjusted estimators in terms of the sampling precision and the estimated precision, and then measure the additional gains of the designer and the analyser. We finally suggest the use of rerandomization in the design and regression adjustment in the analysis followed by the Huber–White robust standard error."
45,Correction: ‘A new randomized response model’,"Lovleen Kumar Grover, Amanpreet Kaur",https://onlinelibrary.wiley.com/doi/10.1111/rssb.12341,"We point out a minor mistake in published in 2006, ‘A new randomized response model’, which as been cited by various researchers, though no one has pointed out the mistake."
