,title,author,link,abstract
62,Stimulating Housing Markets,"DAVID BERGER, NICHOLAS TURNER, ERIC ZWICK",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12847,"We study temporary fiscal stimulus designed to support distressed housing markets by inducing demand from buyers in the private market. Using difference‐in‐differences and regression kink research designs, we find that the First‐Time Homebuyer Credit increased home sales by 490,000 (9.8%), median home prices by $2,400 (1.1%) per standard deviation increase in program exposure, and the transition rate into homeownership by 53%. The policy response did not reverse immediately. Instead, demand comes from several years in the future: induced buyers were three years younger in 2009 than typical first‐time buyers. The program's market‐stabilizing benefits likely exceeded its direct stimulus effects."
63,Houses as ATMs: Mortgage Refinancing and Macroeconomic Uncertainty,"HUI CHEN, MICHAEL MICHAUX, NIKOLAI ROUSSANOV",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12842,"Mortgage refinancing activity associated with extraction of home equity contains a strongly countercyclical component consistent with household demand for liquidity. We estimate a structural model of liquidity management featuring countercyclical idiosyncratic labor income uncertainty, long‐ and short‐term mortgages, and realistic borrowing constraints. We empirically evaluate its predictions for households' choices of leverage, liquid assets, and mortgage refinancing using microlevel data. Taking the observed historical paths of house prices, aggregate income, and interest rates as given, the model accounts for many salient features in the evolution of balance sheets and consumption in the cross‐section of households over 2001 to 2012."
64,A Tale of Two Premiums: The Role of Hedgers and Speculators in Commodity Futures Markets,"WENJIN KANG, K. GEERT ROUWENHORST, KE TANG",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12845,"This paper studies the dynamic interaction between the net positions of traders and risk premiums in commodity futures markets. Short‐term position changes are driven mainly by the liquidity demands of noncommercial traders, while long‐term variation is driven primarily by the hedging demands of commercial traders. These two components influence expected futures returns with opposite signs. The gains from providing liquidity by commercials largely offset the premium they pay for obtaining price insurance."
65,"Pledgeability, Industry Liquidity, and Financing Cycles","DOUGLAS W. DIAMOND, YUNZHI HU, RAGHURAM G. RAJAN",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12831,"Why do firms choose high debt when they anticipate high valuations, and underperform subsequently? We propose a theory of financing cycles where the importance of creditors’ control rights over cash flows (“pledgeability”) varies with industry liquidity. The market allows firms take on more debt when they anticipate higher future liquidity. However, both high anticipated liquidity and the resulting high debt limit their incentives to enhance pledgeability. This has prolonged adverse effects in a downturn. Because these effects are hard to contract upon, higher anticipated liquidity can also reduce a firm's current access to finance."
66,The Insurance Is the Lemon: Failing to Index Contracts,"BARNEY HARTMAN‐GLASER, BENJAMIN HÉBERT",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12856,"We model the widespread failure of contracts to share risk using available indices. A borrower and lender can share risk by conditioning repayments on an index. The lender has private information about the ability of this index to measure the true state that the borrower would like to hedge. The lender is risk‐averse and thus requires a premium to insure the borrower. The borrower, however, might be paying something for nothing if the index is a poor measure of the true state. We provide sufficient conditions for this effect to cause the borrower to choose a nonindexed contract instead."
67,Robust Inference for Consumption‐Based Asset Pricing,"FRANK KLEIBERGEN, ZHAOGUO ZHAN",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12855,"The reliability of traditional asset pricing tests depends on: (i) the correlations between asset returns and factors; (ii) the time series sample size T compared to the number of assets N. For macro‐risk factors, like consumption growth, (i) and (ii) are often such that traditional tests cannot be trusted. We extend the Gibbons‐Ross‐Shanken statistic to test identification of risk premia and construct their 95% confidence sets. These sets are wide or unbounded when T and N are close, but show that average returns are not fully spanned by betas when T exceeds N considerably. Our findings indicate when meaningful empirical inference is feasible."
68,On Comparing Asset Pricing Models,"SIDDHARTHA CHIB, XIAMING ZENG, LINGXIAO ZHAO",https://onlinelibrary.wiley.com/doi/10.1111/jofi.12854,"Revisiting the framework of (Barillas, Francisco, and Jay Shanken, 2018, Comparing asset pricing models, The Journal of Finance 73, 715–754). BS henceforth, we show that the Bayesian marginal likelihood‐based model comparison method in that paper is unsound : the priors on the nuisance parameters across models must satisfy a change of variable property for densities that is violated by the Jeffreys priors used in the BS method. Extensive simulation exercises confirm that the BS method performs unsatisfactorily. We derive a new class of improper priors on the nuisance parameters, starting from a single improper prior, which leads to valid marginal likelihoods and model comparisons. The performance of our marginal likelihoods is significantly better, allowing for reliable Bayesian work on which factors are risk factors in asset pricing models."
69,MISCELLANEA,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12873,no abstract
70,ANNOUNCEMENTS,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12875,no abstract
71,AMERICAN FINANCE ASSOCIATION: Publisher of The Journal of Finance,John Graham,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12874,no abstract
72,ISSUE INFORMATION BM,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12655,no abstract
73,Corrigendum for Brokers and Order Flow Leakage: Evidence from Fire Sales,no author,https://onlinelibrary.wiley.com/doi/10.1111/jofi.12865,no abstract
